ItemID,Sentiment,SentimentText
4342,0, nyaaaaaa christina is gointa die of boredom  and she still wants to go to newry. &gt;.&lt; and dan is gayyyyyyy &gt;.&gt;
4343,1, خودمو زیاد اذیت نکردم. خیلی ساده به استاد گ�?تم چه غلطی بکنم آخر ترمی؟ :دی History of mathematics
4344,0," obtw, @omgitsjustintr lolol twitpic doesnt work for me D:"
4345,1, off to California!!!! 
4346,0, off to exam nowww... cant wait for 5PM....
4347,1," Off work, praying I get excepted in the LU distance learning program! And hopefully I can get done SOON! I'll keep you updated!"
4348,0, oh my poor baby is sick...
4349,0, oh no my dog just attacked the cat belongong to my relatives now he's in the doghouse! It's the kinda thing that rips families apart..
4350,0, oh well
4351,1, Oh! &amp; thanks Mary for leaving the keys in the car on Saturday so me &amp; Ester could drive it around (even though you didn't know)! Hahaha.
4352,1, ok  good night @laurafstahl love ya
4353,1,"#1 most popular news story headline on Yahoo = Happiness Is ... Being Old, Male and Republican..........lol, this cracks me up "
4354,1,"#1 son, altho spending weekend w his girlfriend who lives 1/2way across country &amp; he hasn't seen in months, took time to call his mommie "
4355,1,#100miletraining trail run in progress! 4hr #sweatfest 22miles going to be glad when done this am! What are YOU doing? 
4356,1,"#10yearsofEnema .. my first album,my favorite one!! "
4357,0,#2- todays weather sucks and its perfect close pleaseeee i hope they dont keep my on call 
4358,1,#30SECONDSTOMARS  #marsiscoming
4359,1,#30secondstomars #30secondstomars #30secondstomars #marsiscoming #marsiscoming #marsiscoming#30secondstomars #30secondstomars ! 
4360,0,"#31WSOP  2,500 in chips 144 remain "
4361,1,#365Songs All caught up with my 365Songs... 
4362,1,"#3breakupwords &quot; problem isn't you, it's me.. &quot; ( lie .  )"
4363,1,"#3breakupwords fuck you, babe "
4364,1,#3hotwords - fancy a 'coffee' 
4365,1,"#3hotwords - Yes, I'm vegan "
4366,1,#3hotwords &quot;all cash offer&quot;  
4367,1,#3hotwords &quot;I love life&quot; &amp; &quot;follow me please&quot; 
4368,1,#3hotwords &quot;I love you&quot;   #3turnoffwords &quot;Eurovision Song Contest&quot;  LMFAO!!
4369,1,#3hotwords do it again 
4370,1,"#3hotwords for now: I AM SLEEPY. Good night, people. "
4371,1,#3hotwords quitate eso Mami  I'm buggin lol
4372,1,#3hotwords three hot words!! gosh i'm a genius 
4373,1,#3hotwords what the hell. 
4374,1,#3stalkerwords i cant wait 
4375,1,#3stalkerwords I love you. --- I think this should rate pretty high 
4376,1,"#3thingsilove bottle (not greedy) Rose, chocolate &amp; people. "
4377,0,#3turnoffwords - Isit in yet 
4378,1,#3turnoffwords &quot;Better Than Weezy&quot; aint nobody better than him beitches 
4379,0,#3turnoffwords &quot;F*ck The Lakers.&quot; 
4380,0,#3turnoffwords I gotta go to work in 10 minutes 
4381,0,#3turnoffwords I have diarrhea 
4382,1,#3turnoffwords It's too big. 
4383,1,#3turnoffwords lick my balloons!!  
4384,0,#3turnoffwords No hugs please 
4385,1,#3turnoffwords oops wrong hole (sorry)  
4386,0,#3turnoffwords= I'm gonna blow  
4387,0,"#3wordsaftersex  Ow, rug burns "
4388,0,#3wordsaftersex I haven't started 
4389,0,#3wordsaftersex I'm really sorry  lol
4390,1,#3wordsaftersex U take American Express? Hey free miles 
4391,1,#3wordsaftersex: &quot;i cant move&quot; thats when its that good good 
4392,1,#3wordsduringsex u nasty boy  lmfao
4393,0,#3wordsduringsex waiit it hurtz 
4394,1,"#3wordsregardingnkotb  Jen Loves Joey.... what? to self centered? Okay, fill in YOUR name and YOUR FAV then! "
4395,1,#3wordsregardingnkotb The Special Sauce 
4396,0,#621621621 times happy Nadal is out. I' ve found a new appreciation for the swedes. ;) but I want my Djokovic back 
4397,1,#aamaustin @ final panel on rising in a downturn. great group of speakers. katie tolin - who knew the Amish had a hub? too funny. 
4398,1,"#actofgreen Last yr finally stopped using bot. water. Water filter now (kitchen &amp; shower). No more plastic bottles &amp; better health, yay "
4399,1, ok great &gt; http://www.okaygreat.com/?p=1608
4400,1, ok I hate the postman !
4401,1, ok twitter world we r bacK online!!!!
4402,1, ok. done wiff school work. OFF 2 school. tomorrow 6.45 im already in our room. hahahaha
4403,0, okay twitter friends.. I guess it was just my TV last night.    per @cocopostergurl @knauticus
4404,0," OMG! i hear everyone snoring,but i cant sleep."
4405,1, OMG... Greatest feeling ever.  This is better than drugs.
4406,1, omggggg. )) LATER? practice?. tiring.
4407,1, omgoodness... I'm happy again. Thanks baby.
4408,0, On duty...
4409,0, on going home early and missing Taylor Swift. Stupid stomach flu.
4410,1, on my way to get @jackosborne then to glasgow for florence + the machine
4411,0,#NAME?
4412,0, on my way to work. SUCKS being dependent on the man!
4413,0, one day left not fair
4414,0, one hour and fifteen minutes til im free and get to go home #lame
4415,0," one last thing, even thugh im sad that Danny Gokey went home, Kris was amazing last night! woulden't you agree?"
4416,0, One of my guy-friends is making my doubt my ability to financially and emotionally support a puppy. And gave me a lecture on finances wtf
4417,0, one of the best friends I've ever had doesn't want a party before she's shipped off to bfe aka long beach.
4418,0, only 1 follower. so sad. 
4419,0, only if u had service on ur cell these days wont be so looong! i miss u already. 
4420,1," Only need to bullshit results and then I am finished maths investigation. Oh,... and 500th tweet ;D"
4421,1,"- Oomg..what a night! Serious..what a night!  Work in 6 hours.. :-/ Getting to bed smiling..  Goooood nite, friends!"
4422,1, other life experience in this Awsome SHOW! #ASOT400
4423,0, ouchhhhhh
4424,0, out tonight for my birthday and I got a huuuuuge spot  TYPICAL
4425,0," out with the old, in with the new...http://www.thestar.com/News/GTA/article/652705"
4426,1, owen campos is so ugly omg wtf
4427,0," packing up, time 2 go home, wish we could stay another wk!"
4428,1, partying with the home dogs. Lmao and mark hes pretty cool. I think i love him. lmfao.
4429,0, pens lost. that sucks majorly
4430,0, people in Bkt Gantang chosed a PENDERHAKA...congratulation!!but maybe that his Rezki..
4431,0, pff.. que mala historia :S
4432,1, pic added yay
4433,0, Pictures from Iran are making me sick. wtf is wrong with the world? I am going back to my boring but safe tax article.
4434,1,--- Playing basketball and throwing a disc around at the park.  Life is awesome ... 
4435,0, Playoffs it is then
4436,0, please 1 more! lol
4437,0, please conect  i need speak with you !!!
4438,1," please do and retweet, http://bit.ly/cnxrk"
4439,1, please follow me...
4440,1," please knock him out, please Torrie, I'll pay you"
4441,0, please!! hope and time.. nothing more! D:
4442,1,- PLUS fair ground plans with 7 or more people. The more the merrier! 
4443,0, poor bradie. poor shauny @bradiewebbstack @shaunjumnow
4444,0, Poor lady. I wish I could help.
4445,0, poor people on the # Metro
4446,0," poor rob  Glad he's fine, but i'm sure it was scarey/startling to witness and experience."
4447,0,#acupuncture Pulled something in my neck and shoulder and no acupuncture today  Booooo
4448,0,"#addictedto love songs   i know, how lame lol"
4449,0,#AdidasUK serious effing #FAIL - they didn't deliver my shoes on time. So my shoes will be in UK till December when my sister comes to SA 
4450,1,#adiict #bollywood My and my hubbie  http://tinyurl.com/qrngck
4451,0,#AF447 I took this flight 2 years ago 
4452,1,#afazenda Animal esse reality show!  hein? hein?
4453,1,"#ahbl have misha'd! He's awfully handome, and much more tanned than castiel! Wee bit skinny but more than enuf to hug! Is a lovely hugged "
4454,0,#Aion beta starts @ 3AM for WA players... I don't know if i can force myself to stay awake that long  MUST DO IT FOR MMOEY GOODNESS.
4455,0,#Air France ... so tragic 
4456,1,"#AlbumoftheWeek I name Sunset Rubdown's newest album, Dragonslayer, the album of the week, 'cause I frickin' love it "
4457,1,#alltimelow #alltimelow #alltimelow #alltimelow #alltimelow #alltimelow #alltimelow #alltimelow #alltimelow get it trending! 
4458,0,"#amazeballs  ... something else I should know, but don't. "
4459,1,#andyclemmensen #shaundiviney #bradiewebb #andyclemmensen #shaundiviney #bradiewebb #andyclemmensen #shaundiviney #bradiewebb 
4460,1,#andyclemmensen #shaundiviney #bradiewebb &lt;It's probably a little late but oh wellz ;D OH! #shaunjumpnow 
4461,1,#andyclemmensen i really really want to watch &quot;alice in wonderland&quot; &amp;&amp; &quot;the flinstones&quot; the real people ones 
4462,1,#andyclemmensen i think this just might work for #andyclemmensen  
4463,1,#andyclemmensen. #shaundiviney. #andyclemmensen. #shaundiviney.  #andyclemmensen. #shaundiviney.  #andyclemmensen. #shaundiviney.  
4464,1,#andyhurleyday 
4465,1,#andyhurleyday that's all I have to say. 
4466,1,#aneko says: Can u count to 5ive fingers?  Kitty can...
4467,0,#AngryMarks kamnet: @JoiseyDani Sounds like a good day. I missed the Belmont Stakes tho  http://tinyurl.com/og74nz
4468,1,#anorak: You're not the first to ask.  http://tinyurl.com/oztrwa
4469,0,#apprentice oh I'm embarrassed  poor thing!!!!!
4470,1,#apprentice Philip has all the Peter Crouch moves 
4471,1,#apprentice sir alan is willy wonka  he he
4472,0,"#armywives - poor poor Denise, sad but she had I coming  "
4473,0,"#Arsenal : After 1-3 (ManU) and 1-4 (Che) at home, the diff between Arsenal and the top 3 teams are obvious. Sad  Maybe next season )"
4474,1,"#ashestoashes I especially loved the music in the last ep, Goodie Two Shoes - Adam and the Ants "
4475,1,#ASOT awesomeness !!!! can't wait for the power to kick in the night! 
4476,0,#asot4 anyone got video?:S i ain't got 
4477,0,#ASOT400  i am listening to audio only bad connectioon 
4478,0,#asot400 -5 mins left  . Join the fb group @ http://bit.ly/asot400
4479,1,"#asot400 ALTHOUGH, i do love this track lol! hurrah for Cosmic Gate "
4480,0,"#asot400 he said video should be up... but it is not.  Lovin' the audio, tho!"
4481,1,"#asot400 lmao at mr sam, think of the sly dig at the track he's playing now and with what's going on right now. "
4482,0,#asot400 no daniel kandi tonight...  he did not make it
4483,0,#asot400 NOOOO! technology fail! bring me back my music! 
4484,0, poor rocky. Ah Im so sad now 
4485,0, poor roo. Today is not going well for him.
4486,0, Poorly sick . Going to exam in abit.
4487,1, Prairie dogs immediately escape from $500k escape-proof habitat at The Maryland Zoo http://bit.ly/phIY4
4488,0, PRAYER REQUEST: wife's grandfather - married 75 yrs. - dead at 95. Didn't have chance to rcvd Last Rights #tcot #catholic 
4489,0, Prayers for Phil Mickelson (wife has cancer) and Ken Green (leg getting amputated). Thoughts are with those guys!
4490,0, prayers go to the air france victims http://bit.ly/14NOI0
4491,1, Pretty sure nothing can foul my mood now.
4492,0, PrinceCharming
4493,0, pursh i can not get a pic to upload!
4494,1, Quote Of The Day: Megan Fox Opens Up About The Casting Couch http://tinyurl.com/o7ot62
4495,0, R.i.p Tom's dreads &amp; Bill's hair :O It's still half and half ;-/ http://twitpic.com/4fbck
4496,1, raainny agaaaaain
4497,0," Raiko's sick...worried...hope it's not H1N1...it's rainy, foggy--60 degrees F..."
4498,1, Rain! Thunderstorm! &lt;3
4499,0, Raining damn it.
4500,0," Raining tomorrow afternoon but its going to be very nice at 5 59! ! Hope it changes, I want it to be nicee in the afternoon&amp;nitee! "
4501,0, re: twitter - yet another US centric app which fails internationally! actual practical features (sms updates) a no go suomessa...
4502,0, reached my 20gig broadband limit with 3 days to renew! waaah what am I gonna dooo
4503,0, reading class next
4504,1, rEAding stories on quizillia
4505,1, ready for summer!
4506,0, realised how much he like pixie tonight 
4507,0," Really hurting this morning, makeitstopnowkthxbye."
4508,0," Really random incredibly bad chest pains, ouch."
4509,0, really worried about my best friend. Stay strong girl I'll be praying for you!
4510,0," Really worried for my mom's safety. Somebody fix violence in the world, please. Thx."
4511,0," Really worried for my mom's safety. Somebody fix violence in the world, please. Thx. (via @majidrazvi)"
4512,0, really?
4513,0, regina spektor reminds me so much of jmo.. im having a reminiscent day.
4514,1, Relaunching my new Links Blog Tonight
4515,0, relaxing. Had a long hard day @ work. Kroger 
4516,1, remember no regrets.. it haoppened for a reAson!
4517,1,#NAME?
4518,0," rest in peace, ed mcmahon."
4519,0, Revision 
4520,1,- right I have a small headache but it is not stopping the music pumping...well maybe i'll turn it down a tad....  x
4521,0," RIP @cnnbrk : 4 dead in D.C Metro train collision, CNN confirms http://bit.ly/dctrain"
4522,0, RIP Cotter. But seriously. Gayest death scene ever. He and Connor practically made out. There was face-touching and shit.
4523,0, RIP Farrah Fawcett just heard the news...
4524,0, rip uncle dave. blah.
4525,0," RMPS exam today - t'will be rubbish I presume. Had a fabby weekend shopping with zoe, 16 mile walk in 4 hr 20 and family dooo XD"
4526,0, rob has left the u.s   
4527,0, robert didnt answer the phone on this herr food run. Whata sucka. Omg and cute guy bought some rosy reds offa me. Holla
4528,0, roblox is not on
4529,1,#ASOT400 SAVE SIMON FOR LAST!   cause his stuff bumps the hardest  
4530,0,#asot400 Stream froze 
4531,0,#astd09 -- I think I'm the only one twittering from ASTD's Virtual Conference - I feel so alone!!! 
4532,1,#asylm ASK BOYS IF THEY HAVE TWEETERS  HAVE FUN!
4533,0,#asylm con is over  greetings from everyone!
4534,1,#asylm jensen has his hair longer like in DC times well and jared looks lije jared  damn hot
4535,1,#asylm Jensen pics are up too  I'M GOOD! ;)
4536,0,#at&amp;t is complete fail.
4537,1,#atlasobscura If you're a hopeless adventurer this site would feed you appetite  http://www.atlasobscura.com/
4538,1,#ATTENTION @twitter -- let us know who all is throwing you #shade. thank you! 
4539,1,#atthepool 
4540,0,#audi is off... next choice #volkswagen passat. Will have a look and testdrive tomorrow.. pff exiting stuff buying a used car 
4541,0,"#auto Help! I hear a high-pitched whining sound coming from one of my wheel wells. Caused by the rain, or should I be worried? #nascar "
4542,0,#awaresg I wonder how the media tmr is going to publish about the results of the EGM - I think the result is going 2 b lose-lose  Sori
4543,1,#awaresg thanks for all the live tweets 
4544,0,"#awaywego EPIC FAIL - I was really looking forward to seeing you, only you aren't coming to a theater even remotely close 2 me "
4545,0,#BB10 I wanna learn Ole Bamboo.. 
4546,0,#bb10 kitchen is awful 
4547,1,#bb10 sophie on all fours was worth watching 
4548,0,#bcleeds09 was brill yesterday.  However I drank too much.  Have just woken up.  Feel stiff. Have so many things to do so wont go today 
4549,1,"#Beijing Good massage for you &amp; Sexy girl &amp; 100% real photo  13341015518 - w4 (Beijing): Hi, .. http://tinyurl.com/qusd3s"
4550,0,"#bettas I think Swallow has dropsy  I don't want to subject any other fish to what she has, and yet I'd love to preserve her genes."
4551,1,#BFD Yesterday was EPIC!! shouts @TheLimousines @DJ_AM  &amp; this link http://ping.fm/hyVXm proves @live105 @whitemenace are the tits 
4552,1,"#BGT ... aww, i like Susan Boyles' cat "
4553,0,#bgt another act with a same dupe song... don't these acts have more than one song 
4554,0,#BGT def won't vote this year... Gutted 2nite ain't the family event it used 2 be in our house... I'm the only 1 watching 
4555,0,#bgt Didn't think non UK peeps could vote...oh dear 
4556,1,#BGT diversity is so wicked!!!!!!! go diversity!!! lets see 
4557,1,#bgt diversity were great as always!! 
4558,0,#BGT DIVERSITYYYYY; i want that little boy with glasses  !!
4559,0,#bgt great song choice matey!! not a winner though 
4560,1,#bgt I like Julian smith as well his music is so soulfull 
4561,0,#BGT I wanted Jungle book to win!  oh well
4562,0,#bgt If Diversity don't win I will cry 
4563,0,#bgt Im so gutted I turned on halfway through the 2nd act... Flawless are the ones I wanted to see most 
4564,1,#BGT is Shaheen shouty? still think he has a career in the making 
4565,1,#bgt Oh Christ I'm so happy! Haha  I can't wait to see the newspapers tomorrow!
4566,1,#bgt susan boyle hmmm i think she'll get a career out of this whatever. She's been on OW show &amp; it don't get much bigger than that 
4567,0, Roddick lost. I'm sad now.
4568,0, Ron Kuby is off the air. BUT I did just find out Thom Hartmann has a free podcast!
4569,0, RR had to win this.. #ipl
4570,0," Rylee broke my hello kitty snow globe.. EPIC fail.. I had to fuss at her now shes RLY mad at me,double epic fail..  damn  R.I.P. h.k.sg"
4571,0, sad day for me..wish i had to work..HAPPY MOTHERS DAY TO ALL  THE MOMS
4572,0," sad day today.... Lets make the best of it, at least im going shoe shopping and getting a new bikini...."
4573,0, sad face
4574,0," sad times. my cousins' dog gordy died today, at 14. he was awesome!"
4575,0, sad with no one to talk to
4576,0, sad. TJ is down for maintinence
4577,0, sad...found da perfect shoe fada perfect price...but ov course dey dun got ma size
4578,0," sad: APD scnr: lift assist for female with known weight problem, has weighed over 500lbs in the past..."
4579,1,#NAME?
4580,0, savhanna- too bad muffin 3 isnt there    
4581,0, saving aimee in london sold out. meaning no one can come with me. meaning im not allowed to go. 
4582,0, says it all
4583,0," scary motorway incident this morning, im okay though  (I think im being abit of a drama queen this morning!)"
4584,0, school im soo ova it! plus im taking home a baby simulator on tuesday.... next week XD exited! it will be fun :S
4585,1, SCHOOL IS OVER@@#@@! LETS GET READY TO RUMBLE@@#@!@!@!
4586,0, school tomorrow. i mean yes we go there to learn and so forth but why do we have such short holidays?
4587,0, science day pssssh!
4588,0, science exhamination on monday!
4589,1, Seahawk Auctions' sale June 6 has shaman's touch of magic http://u.mavrev.com/6yv1
4590,0, season final of supernatural tonight. 
4591,1,- Seeing the sun makes my soul smile &amp; makes me see how lucky I am to have such beautiful friends. What a beautiful day *breathe easy* 
4592,0, semi driving west bound on 91 crashed-drove through divider and is now on 91E. Side. Sending my prayers!
4593,0," Senior checkout. In line. I'm out side. I have to get inside, upstairs, and to the gym. It's worth it. I still wanna shoot something."
4594,0, seriously annoyed.. People thinkin its hilarious that someone would want to try and do extra work to make up for our hours being cut 
4595,0, Seriously!? I was on ticketmaster for 10 minutes spam refreshing and right at 10 I tried to buy and there are NO tickets?! WTF 
4596,0, shame bout hatton last night
4597,0, she fell alseep on me
4598,0, she found me!
4599,0, she has a bf.
4600,1," she's niiiiiiiice  lmao. Mleh, she won't like me :/"
4601,0, shitting brix. I'm gna try to take a pic of the house for you guys haaha
4602,0," shitty mood, ohmis."
4603,0, Shopping...yay 
4604,0, Shoulder still playing up EEK
4605,0, shucks.
4606,0, sick and I hate it.
4607,0, sick and sad.  Bed. waking up. getting ready then HOPEFULLY going to see my older brother tomorrow in the fucking hospital !
4608,0, sick. Physically and emotionally
4609,1, signing off! My eyes are heavy now.
4610,0, since 50% of my life is spent by sitting my ass on the computer.
4611,1,#NAME?
4612,0,#BGT That poor kid 
4613,1,#bgt vote dream bears 
4614,0,#BGT want Diversity to win but dont think a dance act will win coz votes will be split between 2 dance groups 
4615,0,#BGT wants Stavros Flatley to win but can't get through 
4616,1,#bgt We are holding a drinking game tomorrow example a shot for everytime a judge's name is heard. Any other suggestions? send me a reply 
4617,1,#Bigambition have the yummiest hot chocolate! 
4618,1,"#bing In maps, use Birds Eye view for closeup. But the images are about 2 years old. I can still see Stephanie in my back yard "
4619,0,#bing translator has nothing to offer for thai stuffs 
4620,1,#BJF these are especially for Vikki 
4621,1,#bjtweetup -- @fuzheado with his tiny netbook. @thecarol: bigger or smaller than yours?  http://twitpic.com/5omh9
4622,1,"#BloNo I need a bachelor. Not nearly as scarey as it seems. Pls d me  It's for a good (charitable) cause, promise!"
4623,1,"#bluejays now lead 6-0, thanks to 2 RBIs by Overbay in the 3rd. "
4624,1,#Bones Spoilers: New twitter format. Check it out. This way it registers with other Bones fans on Twitter.  *knowledgeable* hehe
4625,0,#bookieb Oh no looks like I missed the whole thing. Timezone issues  Oh I hope I am sending this right lol
4626,1,"#branding :: Free Online Mind Mapping :: Bubbl.us :: http://is.gd/tkpI Exports in PNG, HTML, XML and JPG "
4627,0,#braves top of the first and we already have a drunk screamer. 
4628,1,#breakbeat (I suppose  )  - Alex Metric at In New DJ's We Trust !!! Big ups  http://tinyurl.com/mojnyp
4629,1,"#breakfast one egg, two slices of whole wheat bread, tomatoes &amp; lethes from the garden &amp; freash squeezed orange juise "
4630,1,#brifacts this the last 1 i love apples and bananas...especially in milkshake form 
4631,0,#brum09 afternoon tea - cookies are a bit stale  #ri09con
4632,0,#btcc  vaulkhard pushing too hard down to 15th  something happened - i missed it
4633,0,#BTS is fallin!!   #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS #BTS
4634,1,#btvsmb was so great today. Cool I got some new followers too. 
4635,1,#buy zopiclone on line get a decent sleep 
4636,0,#BZW @AriaaJaeger @ModelSupplies @amy4669 @entreprediva @tamaraschilling Girls...did I forget any wifes (before i get a DM of her crying 
4637,0,"#CANADA NEWS: A Saskatchewan June weekend: Barbecue, camper and snow shovel? http://tr.im/nBt4 "
4638,0,#CANADA NEWS: Trouser Fire. There was some smoke. BUT NO SIGNIFIGANT DAMAGE (other than the pantaloons I presume) http://tr.im/nILT 
4639,0,#Canon's #5D Mark II on #sale at bestbuy.com! http://tinyurl.com/lxopjr But u still have to pay tax  no tax at B&amp;H.com!
4640,0,#CASARA ex this mo is fun: sim track crawl up Indian Arm -&gt; Squamish -&gt; Howe Sound. My role is non-flying tho  .
4641,0,#cavs  .... Enough said...
4642,0,#celiac #gfree Where do find an easy Brazillian bread recipe - or a store that delivers in the South Okanagan? Been looking for 4 months 
4643,0,"#CFA lvl2, t-5 days! And here I sit at work "
4644,1,"#charitytuesday buy @twrrl's app, quiktweet. It's quick. Not much else. Great for those stuck-at-a-red-light scenarios.  $0.99 &gt; appstore"
4645,1,#charliecuntskies #charliecuntskies #charliecuntskies #charliecuntskies #charliecuntskies #charliecuntskies  random trend 
4646,1,"#Charlotte NC Rides i need a ride to pgh,pa! (huntersville): Hi, I'm sane.  I thought I sh.. http://tinyurl.c.. http://twurl.nl/m23j1d"
4647,1,#Chesterday ?....!  I love Banana-Weizen - u know that? F***ing love it!
4648,1,#chesterday is a trending topic  #chesterday
4649,0,#chuckmemondays sounds fun but I didn't get off work early enough to take part. Just leaving work now and gotta commute an hr. Boo! 
4650,1,"#ciri09 loves lady gaga poker face, dance floor is full!! ciri executive is gettin down down down with it  can you feel the love???"
4651,1,#clothdiapers are good to talk about! i guess if you have a child you would know! 
4652,0,"#cloudforce #visualforce more slides slating MS and BEA and IBM... Maybe cloudforce feels a little threatened, "
4653,1,#cloudforce: big fan of the content library. My baby 
4654,1,#coffee time 
4655,1,#communityone #opensolaris Dan is lifting his skirt. 
4656,1,"#computerarts Nice, people who don't know can just copy it ;)  Great contest! Pick me!"
4657,0,"#comrade I dont know/care who obeymyobama is, but what exactly makes you think I am him/her? or did you not like my joke about trots "
4658,0,"#confession Day 26 is my guilty pleasure...however, def not a fan of the Stadium Music video...hot song. Horrible video!!! "
4659,0,#confession I feel awkward when strange people give me compliments. And my phone is big. 
4660,0,#confession Im Mis-Under-Stood by the world.....I always had to be my own #1 fan cuz no one else EVER believed.  
4661,1,#cravesushi Looking for good music and beautiful people? Come ROLL with us at Crave Sushi!!! DJ UNT tonite 
4662,0,"#criticalmass everyone seems to be leaving now, and I have not yet found anyone going in my direction "
4663,1,#crossingtherubicon please help me get it into trending topics just for like a minute 
4664,1,#cullencoven ♥ Janine Charmaine Martel commented on the photo 'Renesmee'  awww bella! this is .. http://bit.ly/x0xvC
4665,0,"#cws - damn, #texas won.  Good game though.  Now we have to wait forever for another game "
4666,1,"#DarkHeresy Classic 'Alien' style Genestealer hijinx, and they haven't got as far as the hulk yet "
4667,1,"#dating #gay 28 year old lad looking for men in London  (London, Age: 28): Looking for gay guys fo.. http://bit.ly/qaBi2"
4668,1,#dating #lesbian Sexy female wants to know what it feels like to be with a woman   (Central .. http://bit.ly/1785uG
4669,0,"#DC Rides desperatly need to get to somerset PA for sisters wedding today  (germantown,MD-somerset,PA.. http://tinyurl.com/qptl8f"
4670,0,#DDLL was awesome but I felt really out of my league so I got terribly self-concious and didnt talk to many people 
4671,0,"#ddth #cntt Mùa hè sáng tạo viết ứng dụng Phần m�?m nguồn mở: Hơi buồn là chỉ cho SV tham gia  , chắ.. http://tinyurl.com/kn8no4"
4672,1,#DeathNote is on. Happy! 
4673,0,#deefamouss whats new with you babes its been a while  i dont know you anymore life style of the rich and famouss i guess 
4674,1,#delongeday #delongeday #delongeday 
4675,1,#delongeday #delongeday #delongeday #delongeday #delongeday #delongeday #delongeday #delongeday 
4676,1,- Sitting in the studio talking to Danniee Beee who is ignoring me as he is adding friends to his Facebook;that is until he reads this 
4677,1,- Sitting in very hot sun at Glasgow Green then heading to Mono for brunch. Early start for the hens!  #fb
4678,1, Sleepy time after Men vs Wild.&lt;3
4679,1," sleepy, summer hurry up, amazing weekend "
4680,0," smh , im hot as hell .  leave me alone."
4681,1, smile GOD loves you 
4682,1, Smiley absolves all
4683,1, SMILING FACES.
4684,1, smiling...inside n out;)
4685,0,- sniff...  No messages!!! FUCK YOU!
4686,0," Snow is stoopid, I wish it hadn't snowed at that we were at show in the Mayfair performing at the moment!!"
4687,0, so bored I'm starving I haven't ate sience woooooo!
4688,0, So close...yet so farrrr away.
4689,0, so far not such a good day
4690,0, so hungry. I'll attempt to sleep anyhow.
4691,0, so i might not be able to go tonight
4692,1, so long never update onTwitter! how are you? =D
4693,1, so many work
4694,0, so much for barcampsd today. Worked til 4 and planned to power nap then go....just woke up. ::sigh::
4695,1, so nice to have friends!
4696,0, so not cool sniffle
4697,0, So sad @chp97 And now we wait &amp; see if the elevator door closes &amp; one or both are saved or stay in Dennyville ;)
4698,0, so sad mom at the hospital
4699,0, so so over everything
4700,0, so tired and its raining- hello work !
4701,0, so tired and sick  off to work I go. Might have to work the weekend TOO. yay 12 days in a row.
4702,0, so tonight's the night we all roll along.
4703,0,#NAME?
4704,0, so what then?
4705,1," So yea, i was running across the street while the light went green? &amp; my teacher told me she almost kilt me."
4706,0," So, yeah, bye!"
4707,1," so, yeah. im glad that i found out that you guys arent like evey other aurhority figure in my life. thnx "
4708,1, Software companies jump on agile programming bandwagon (InfoWorld) #Geek #WebTech #News http://tinyurl.com/klfsn7
4709,0, soggy nachos. Even worse they added beans &amp; forgot my jalapenos.
4710,0, sold out
4711,0, some daaaay
4712,0, some people need to grow up and stop trying to screw people over... 
4713,0, SOME SAAAAAAAAAAAAAAAAAAAAY I WALK ALONE
4714,0, Someone dropped out of our gaming group. Teh suck.
4715,0, SOMEONE fell asleep before I got home. No goodnights no nothin'.
4716,1, someone go to the beach with me!
4717,1, someone is happppy(:
4718,0, someone needs to get out of the bad mood they're in.
4719,0, someone on AIM named Ur Numba 1 Stlkr just IMed me and i'm scared.       
4720,0,"- Someone please tell me what these children get out of this? I mean, besides the obvious... {broken home} "
4721,0, someone threw out a huge bag of clothes/shoes of mine in the garbage by mistake...so not happy!!! 
4722,0, someone's missing... and I miss [HIM]
4723,1, Something about code reviews:  http://tinyurl.com/djgyf7
4724,0, Something is wrong with my iphone. How will I survive?!?
4725,0, something missing today
4726,0, something's not ok.
4727,0, Sometimes for no apparent reason I miss Japan. Now is one of those time.
4728,0, sometimes I 2nd guess my decisions... Like now.
4729,0, sometimes i really wonder if what i have really are panic attacks...
4730,0, sore throat today - working on the powerlines webcopy again this morning &amp; then off to no.2 son's sports day this afternoon
4731,0, Sore throat! I have a really bad head cold  and I have a hench bruise from my blood test! 
4732,0, sorry guys I was supposed to be back at 8 see you all by sunday
4733,0," sorry, i tried messaging you awake"
4734,0, sound only comes out one bud. hope it's the bud itself &amp; not the zune
4735,1, South Carlonia @ Alaska tomorrow night! Going with Alan and mom! &lt;3 Exciiited.
4736,0," space? prep surfaces? to not have to vacuum after cooking? (flooring instead of carpet, maybe?) I love my place but not the kitchen."
4737,1, SPONGEBOB! ~
4738,0, spring break is over way too early... now i have to back to &quot;school&quot; 
4739,1, steak and shake
4740,0, Stella has gone to the Vets. She ran into a barbed wire fence- again. &amp; tore open her leg- again. Silly!
4741,0,"- Still can't believe he is gone, a person who doesn't deserve the way he got it. R.I.P. Trev "
4742,0, still mad tired from last night
4743,0, still no followers OR requests..
4744,0, still upset abt not winning the new moon tickets i really wanted to go to italy !!    my sis (@lauraxavier) and i really wanted to go
4745,1,- stillll listening to 'paranoid'  now starting civics homework+ new JONAS episode !
4746,0, stop braggin.. I awso want mre followerz @cpt_zeed
